"Product ID";"Combination ID";"Indeks produktu";"Nr ref. kombinacji";"Nazwa produktu";"Nazwa kombinacji";Dostawca;Wyświetlany;"Fizyczny stan magazynu";"Zarezerwowana ilość";"Dostępna ilość";"Niski poziom produktów w magazynie";"Wyślij do mnie wiadomość e-mail, gdy ilość jest niższa lub równa temu poziomowi"
1275;0;37aa87a4-2197-4121-8da2-8753ece865cd;N/A;"Męska koszulka z krótkim rękawem do fitnessu";N/A;N/A;1;3;0;3;0;0
1276;0;37b7c127-9a80-4a08-886a-4aa567e2d8ab;N/A;"Nike Mercurial Superfly 9 Elite";N/A;N/A;1;10;0;10;0;0
1277;0;a77ab15e-919e-44e9-bf78-804534c6951b;N/A;"Roshe G Next Nature";N/A;N/A;1;5;0;5;0;0
1278;0;37d3a373-b519-3729-b00f-fff4790a7162;N/A;"Jordan Jumpman";N/A;N/A;1;1;0;1;0;0
1279;0;37fa59e7-51f2-41e1-9afc-0dab0816ab8b;N/A;"Los Angeles Lakers Showtime";N/A;N/A;1;1;0;1;0;0
1280;0;3805ec23-ca89-43b9-a6a8-ee263ca4e1d5;N/A;"Premier League Pitch";N/A;N/A;1;7;0;7;0;0
1281;0;380ecf38-ecca-4d31-be67-c42e597d7549;N/A;"Miami Heat Club";N/A;N/A;1;8;0;8;0;0
1282;0;380f098a-4fcb-4002-89dc-231a26fdf35e;N/A;"Jordan Wordmark";N/A;N/A;1;1;0;1;0;0
1283;0;38516c20-3aee-4c2a-aecd-bdb018828a94;N/A;"Los Angeles Lakers Standard Issue";N/A;N/A;1;8;0;8;0;0
1284;0;389cbc20-d515-49b4-a24f-ab569efd65d8;N/A;NOCTA;N/A;N/A;1;9;0;9;0;0
1285;0;38b0e907-e9e8-43ea-913c-4c3d9c20ae01;N/A;"Nike Mercurial Vapor 15 Elite";N/A;N/A;1;8;0;8;0;0
1286;0;38b13083-cb33-4f35-9991-f9fbf5a774ea;N/A;"Nike Sportswear Tech Woven";N/A;N/A;1;4;0;4;0;0
1287;0;71e9ca5e-578b-4742-a84f-a9075e3a09b3;N/A;"Nike Phantom Luna FG By You";N/A;N/A;1;5;0;5;0;0
1288;0;67dee6b1-c474-46b7-a013-ed384e2e96c8;N/A;"Nike Structure 25";N/A;N/A;1;6;0;6;0;0
1289;0;38ee0423-c1d5-3b9a-b207-d42c98010446;N/A;"Nike Sportswear Club";N/A;N/A;1;8;0;8;0;0
1290;0;6e746be3-5e59-37fe-9a86-944e9171ced6;N/A;"Nike Guard Lock Elite";N/A;N/A;1;7;0;7;0;0
1291;0;390b92c7-9d6a-4aef-886e-1e199be60f2d;N/A;"Nike Dri-FIT";N/A;N/A;1;6;0;6;0;0
1292;0;391d38de-d5f4-4548-9333-5f73507e40aa;N/A;"Nike Air";N/A;N/A;1;6;0;6;0;0
1293;0;b349e78f-b4d4-418f-9ace-4b29733129ac;N/A;"Nike ACG Mountain Fly 2 Low";N/A;N/A;1;9;0;9;0;0
1294;0;3922737a-6ac1-479c-a591-6b39915b1b86;N/A;"Kevin Durant Phoenix Suns City Edition";N/A;N/A;1;5;0;5;0;0
1295;0;392eca1e-b214-4db3-9b38-d68d659016cb;N/A;"Sporting CP x CR7 Academy Pro";N/A;N/A;1;7;0;7;0;0
1296;0;3930e01e-2c63-4a2f-a8f2-ee01d9893a2e;N/A;"Nike Heritage";N/A;N/A;1;4;0;4;0;0
1297;0;9b55aadc-8853-4777-8306-63ae3aeabecc;N/A;"Nike ACG „Cinder Cone”";N/A;N/A;1;9;0;9;0;0
1298;0;396f4f75-66a4-41dc-8c36-e2d117a9eda1;N/A;"FC Barcelona Strike Elite (wersja trzecia)";N/A;N/A;1;8;0;8;0;0
1299;0;e47be167-4906-4425-b343-dab969f9a233;N/A;"Jordan Sport";N/A;N/A;1;7;0;7;0;0
1300;0;397c461d-058d-4b91-804a-e0cf353de099;N/A;"Nike Storm-FIT ADV";N/A;N/A;1;6;0;6;0;0
1301;0;39b9b847-935c-4c16-b378-1de883aed789;N/A;"Jordan Tour";N/A;N/A;1;1;0;1;0;0
1302;0;411e11d1-8aab-4f05-aaf5-e0004e9efe9d;N/A;"Luka 1";N/A;N/A;1;8;0;8;0;0
1303;0;39e1c54c-9016-4bec-813d-9dcb27e39ca2;N/A;"Paris Saint-Germain Academy";N/A;N/A;1;10;0;10;0;0
1304;0;3a02ecc2-e88c-4f60-b47b-1cf8c80b2b58;N/A;"FC Barcelona Strike";N/A;N/A;1;7;0;7;0;0
1305;0;3a20b40f-63d2-36b4-8ffc-03080908ffc6;N/A;"Nike Extreme";N/A;N/A;1;0;0;0;0;1
1307;0;8cecd87b-706b-476d-b614-88a010d9e6f0;N/A;"Nike ACG „Oregon Series” Reissue";N/A;N/A;1;3;0;3;0;0
1308;0;645afadc-23be-4496-bdfb-85d5f01a6d03;N/A;"Jordan Essentials";N/A;N/A;1;10;0;10;0;0
1309;0;3a4ec1c6-5801-48a6-bdfe-54cbd8000364;N/A;"Nike ACG Dri-FIT ADV „Lava Tree”";N/A;N/A;1;6;0;6;0;0
1310;0;7b3e6606-d118-46c8-9e56-6eb910bbd804;N/A;"Nike ACG „Smith Summit”";N/A;N/A;1;5;0;5;0;0
1311;0;a2fb1f9f-f41d-4788-84c6-3c8397babc10;N/A;"Jordan Flight Heritage";N/A;N/A;1;10;0;10;0;0
1312;0;ed0aa05b-67a5-4115-a2eb-0d1185ef56d9;N/A;"Nike Sportswear Tech Fleece Reimagined";N/A;N/A;1;2;0;2;0;0
1313;0;3afc1243-b8bd-4e0f-b237-cb3903034215;N/A;"Nike SB Dunk Low Pro Premium";N/A;N/A;1;6;0;6;0;0
1314;0;3afd6f0c-8352-4811-b3d1-eb26046df744;N/A;Holandia;N/A;N/A;1;9;0;9;0;0
1315;0;3b06b312-c14c-4749-a61b-6001d9328eb5;N/A;"Boston Celtics 2023/24 City Edition";N/A;N/A;1;5;0;5;0;0
1316;0;a343d409-4701-4a7b-ab8d-5b22bcade9e3;N/A;"Nike Invincible 3 By You";N/A;N/A;1;1;0;1;0;0
1317;0;f6a8e1c1-1e76-4443-bb47-758f267ee3e7;N/A;Jordan;N/A;N/A;1;8;0;8;0;0
1318;0;3b2d747c-1c6a-42d0-88de-d28f18af8a66;N/A;"Nike Running Division Aerogami";N/A;N/A;1;3;0;3;0;0
1319;0;3b3e1e34-fc0f-4c02-b4d4-86ec6bea4fa7;N/A;"Turcja Academy Pro";N/A;N/A;1;3;0;3;0;0
1320;0;da0b0085-fda9-42a6-800c-17fa556f8853;N/A;"Nike Vaporfly 3";N/A;N/A;1;5;0;5;0;0
1321;0;3b9ae29b-3d08-469e-89fa-cdff23342366;N/A;"Nike Yoga";N/A;N/A;1;0;0;0;0;1
1322;0;3ba400d2-d1ee-4b78-b07e-fe2baa1456ee;N/A;"Nike Sportswear";N/A;N/A;1;3;0;3;0;0
1323;0;3ba60793-6163-4177-9cb9-5441f9746182;N/A;"Nike SB";N/A;N/A;1;8;0;8;0;0
1324;0;3bb7506f-2792-4d6d-b2be-d31a5ebf529a;N/A;"Chicago Bulls City Edition 2023/24";N/A;N/A;1;4;0;4;0;0
1325;0;3bcc3a54-4d10-48df-b3ec-4ac0f4a88d6e;N/A;"Regulowana czapka Jordan Club";N/A;N/A;1;3;0;3;0;0
1326;0;3bd31b41-731a-46a6-a34a-6c202a5ee176;N/A;"Paris Saint-Germain Club";N/A;N/A;1;1;0;1;0;0
1327;0;3bcc3a54-4d10-48df-b3ec-4ac0f4a88d6e;N/A;"Regulowana czapka Jordan Club";N/A;N/A;1;3;0;3;0;0
1328;0;3bd31b41-731a-46a6-a34a-6c202a5ee176;N/A;"Paris Saint-Germain Club";N/A;N/A;1;6;0;6;0;0
1329;0;3bd9a412-970d-4316-b49d-50ae36018234;N/A;"Dallas Mavericks Essential";N/A;N/A;1;1;0;1;0;0
1330;0;3bf5bea3-1131-4a12-add2-3cfba5f4981f;N/A;"Air Jordan Legacy 312 Low";N/A;N/A;1;0;0;0;0;1
1331;0;3bfe948f-ea8d-400e-80a1-2b53d5657838;N/A;"NikeCourt Air Zoom Vapor 11";N/A;N/A;1;6;0;6;0;0
1332;0;3c105d62-8aa1-45ad-9df9-03cb659328c2;N/A;"Jordan Flight MVP";N/A;N/A;1;9;0;9;0;0
1333;0;c0e292a8-849e-4124-8650-76e97992c237;N/A;"KD16 By You";N/A;N/A;1;2;0;2;0;0
1334;0;660024a7-bddd-437f-8776-fa9d24197e87;N/A;"Jordan Sport Dri-FIT";N/A;N/A;1;1;0;1;0;0
1335;0;4ab07fc0-9e2e-4840-b659-0daf261b5a56;N/A;"Freak 5";N/A;N/A;1;3;0;3;0;0
1336;0;3c489710-49ed-4892-bca6-7c3ddc7d33c9;N/A;"Nike Court Vision Mid Next Nature";N/A;N/A;1;4;0;4;0;0
1337;0;3c630dbc-7a61-47ad-be6b-e46beb862d76;N/A;"Nike Therma-FIT Strike Winter Warrior";N/A;N/A;1;4;0;4;0;0
1338;0;b07daf26-f12c-4f86-853e-feabfa05ac97;N/A;"Nike Recharge";N/A;N/A;1;5;0;5;0;0
1339;0;3c97ab3e-5ce2-4466-8f6c-d9ea911e3ef9;N/A;"Nike ACG";N/A;N/A;1;7;0;7;0;0
1340;0;3ca972af-a017-43e5-8944-ec0fa28edec6;N/A;"Nike Fly";N/A;N/A;1;6;0;6;0;0
1341;0;3cb8a770-bfd1-43e8-a526-66f8ade14a0e;N/A;"Nike Sportswear Repeat";N/A;N/A;1;8;0;8;0;0
1342;0;753b82f7-d956-4935-b395-31566aca9fb4;N/A;"Nike Therma";N/A;N/A;1;5;0;5;0;0
1343;0;71252ff7-1f2f-303b-983d-807db1c11d70;N/A;"Nike Air Max Excee";N/A;N/A;1;9;0;9;0;0
1344;0;57461aea-42a3-4db6-86fc-72b5a69c481c;N/A;"Nike ACG Dri-FIT „New Sands”";N/A;N/A;1;3;0;3;0;0
1345;0;3ce203e8-6590-422a-8de4-48f9ff96719a;N/A;"Nike Sportswear Tech Fleece";N/A;N/A;1;4;0;4;0;0
1346;0;3cf682eb-f228-31ed-ada4-58f2aa2cef4e;N/A;"Los Angeles Clippers Icon Edition";N/A;N/A;1;4;0;4;0;0
1347;0;3d175133-b1e9-4177-92e0-12894270030c;N/A;Nike;N/A;N/A;1;0;0;0;0;1
1348;0;f0adc88b-fec1-49fc-abe5-9263d6ccbac3;N/A;"Nike Tech";N/A;N/A;1;10;0;10;0;0
1349;0;3d3abaf0-723b-46e4-8518-b431efe631d5;N/A;"Los Angeles Lakers Icon Edition 2022/23";N/A;N/A;1;4;0;4;0;0
1350;0;92d9b456-e899-40d6-be2e-20550876b8cc;N/A;"Nike Sportswear";N/A;N/A;1;9;0;9;0;0
1351;0;3d5fcd0c-7eec-4c7c-92eb-75d9c1d3f7cc;N/A;"Nike SB";N/A;N/A;1;10;0;10;0;0
1352;0;761dad7b-3559-4d30-b625-3171c018a9c0;N/A;"Nike Sportswear Premium Essentials";N/A;N/A;1;1;0;1;0;0
1353;0;3d632f81-ab0a-4edf-9d59-65bcede5a7df;N/A;"Nike Premium";N/A;N/A;1;2;0;2;0;0
1354;0;bf1ee362-fb43-4c1d-a051-7aca85650e47;N/A;"Nike Air Zoom TR 1";N/A;N/A;1;9;0;9;0;0
1355;0;9c58b833-82a3-4cf2-8170-30ed65ddf7f5;N/A;"Nike Mercurial Vapor 15 Elite";N/A;N/A;1;5;0;5;0;0
1356;0;3db03c24-77db-4b7c-89a0-8c5120eb6e0b;N/A;"Nike Everyday Wool";N/A;N/A;1;7;0;7;0;0
1357;0;7b201216-d299-4d6a-ba51-08c54c9e51d6;N/A;"Nike Mercurial Vapor 15 Elite";N/A;N/A;1;4;0;4;0;0
1358;0;3dc815b5-9351-4610-b31c-43ddf8495b33;N/A;"Nike Therma";N/A;N/A;1;3;0;3;0;0
1359;0;89868bac-a131-444a-8393-180796bc89fa;N/A;"Nike Pro";N/A;N/A;1;4;0;4;0;0
1360;0;3dce493f-071d-40aa-a3fb-d1b51175f5d2;N/A;"Portugalia Strike Elite";N/A;N/A;1;4;0;4;0;0
1361;0;3dd3ad33-d6e5-48a7-8255-4f2a6d9ca970;N/A;"Nike Metcon 9 AMP";N/A;N/A;1;0;0;0;0;1
1362;0;3dfc5630-7ea7-4142-bbdd-e97fa0f004bb;N/A;"Nike Dri-FIT ADV AeroSwift";N/A;N/A;1;8;0;8;0;0
1363;0;3e14d3bc-b0e0-44d3-a5a7-bffbca767c21;N/A;"NFL Arizona Cardinals (DeAndre Hopkins)";N/A;N/A;1;3;0;3;0;0
1364;0;3e2aae42-bd9d-39a0-811f-b7222d413685;N/A;"Nike Sportswear Tech Fleece";N/A;N/A;1;0;0;0;0;1
1365;0;3e34aa36-d976-48b1-b8e1-4074f1cf0429;N/A;"Nike Club";N/A;N/A;1;3;0;3;0;0
1366;0;3e4811c0-f7dd-43ee-9a91-230db93e1e83;N/A;"Atlético Madryt Stadium 2022/23 (wersja trzecia)";N/A;N/A;1;1;0;1;0;0
1367;0;3e572a13-4b75-4a9e-b642-d7f6491deb25;N/A;Jordan;N/A;N/A;1;5;0;5;0;0
1368;0;3e5b8466-9b0b-4c2a-8c67-d4397ac24d0b;N/A;"Philadelphia 76ers Club Fleece City Edition";N/A;N/A;1;4;0;4;0;0
1369;0;6ee9f362-e481-4277-88c5-eea44cab2587;N/A;"Nike Air Presto By You";N/A;N/A;1;6;0;6;0;0
1370;0;3e99840b-ab3d-4fa0-ac33-5c266339a0e3;N/A;"Nike Life";N/A;N/A;1;5;0;5;0;0
1371;0;3eb6407d-81c2-4e1b-a96b-fd10efdcd0c8;N/A;"Jordan Premium 8P";N/A;N/A;1;3;0;3;0;0
1372;0;e2c67166-2a5c-4e35-a640-f360559200ba;N/A;"Życie w stylu Nike";N/A;N/A;1;7;0;7;0;0
1373;0;3ee84db0-aa5d-41f8-b1f5-203c54bc6f3c;N/A;"By You Nike Pegasus FlyEase";N/A;N/A;1;2;0;2;0;0
1374;0;3ef7cf50-8660-45a8-93bb-e154e369230d;N/A;"Nike Air Zoom TR 1";N/A;N/A;1;9;0;9;0;0
1375;0;3effab72-285d-45da-b6fc-c33954089d59;N/A;"Air Jordan 1 Low SE";N/A;N/A;1;0;0;0;0;1
1376;0;83919796-b3e9-363c-84b9-0dbaf2b79476;N/A;"Nike Elite Crew";N/A;N/A;1;1;0;1;0;0
1377;0;3f0d279f-d49b-4991-8d82-656e67bfcf17;N/A;"Nike Savaleos";N/A;N/A;1;10;0;10;0;0
1378;0;3f12e424-a5e5-47c5-810e-46c3b70da1ab;N/A;"Życie w stylu Nike";N/A;N/A;1;1;0;1;0;0
1379;0;3f14d20a-dbcd-4013-9737-eee7ffb5779d;N/A;"Paris Saint-Germain Strike Elite (wersja trzecia)";N/A;N/A;1;0;0;0;0;1
1380;0;3f331771-9208-4d55-89be-a97b5e76e8bd;N/A;"Australia Club";N/A;N/A;1;9;0;9;0;0
1381;0;3f6bb69f-9874-42db-a707-62bf5fe4f512;N/A;"Nike Everyday Plus Cushioned";N/A;N/A;1;6;0;6;0;0
1382;0;3fa257a1-a834-4cf2-8d98-72d6c179f435;N/A;"Jordan 23 Engineered";N/A;N/A;1;6;0;6;0;0
1383;0;67410e1d-9eca-4235-b82b-0f1341f1436b;N/A;"Nike Dri-FIT Strike";N/A;N/A;1;3;0;3;0;0
1384;0;3faf7519-f55a-45d3-a72c-cb19cfc34eb0;N/A;"Liverpool F.C. Premium Essentials";N/A;N/A;1;0;0;0;0;1
1385;0;3fdd8da9-dc96-4c61-bd98-d5f95e1b51bf;N/A;"NikeCourt Air Zoom Vapor Pro 2 Premium";N/A;N/A;1;7;0;7;0;0
1386;0;3fe4821d-dbeb-473e-a415-c6e19b2ec675;N/A;"Nike Dunk High Warped Unlocked By You";N/A;N/A;1;9;0;9;0;0
1387;0;3ff011dc-94ea-4614-91a5-5d51191a9d2d;N/A;"Nike A.P.S.";N/A;N/A;1;0;0;0;0;1
1388;0;3ff44b06-dbc1-453c-a8dd-8500e09a8ad8;N/A;"Chelsea F.C.";N/A;N/A;1;2;0;2;0;0
1389;0;5d8c1718-6b44-4266-843b-2f489db57be2;N/A;"Nike Dri-FIT";N/A;N/A;1;2;0;2;0;0
1390;0;4030afa3-2740-43c1-9cf9-927f956a366e;N/A;"Nike Dri-FIT";N/A;N/A;1;2;0;2;0;0
1391;0;403d1aa9-bf6c-4d19-8018-7bf892b4b603;N/A;"LeBron XXI „Freshwater”";N/A;N/A;1;10;0;10;0;0
1392;0;8a65e7af-c839-47b4-93fa-edf65c3e2e76;N/A;"Jordan Flight Essentials";N/A;N/A;1;5;0;5;0;0
1393;0;941f775f-ac60-4a01-86cd-d3c427e4582c;N/A;"Nike Club";N/A;N/A;1;7;0;7;0;0
1394;0;6507a4f4-7592-4e26-9ecf-6510ffda2d06;N/A;Rafa;N/A;N/A;1;3;0;3;0;0
1395;0;406ddf7e-d272-4b92-89fa-a8e4c4c89d59;N/A;"Nike SB";N/A;N/A;1;4;0;4;0;0
1396;0;407675aa-742c-4b1e-a03a-dc3492aa778d;N/A;"Charlotte Hornets Essential";N/A;N/A;1;7;0;7;0;0
1397;0;cc84bf6a-6dc5-485d-9337-b588123c97ea;N/A;"Nike Solo Swoosh";N/A;N/A;1;10;0;10;0;0
1398;0;408b9982-13ca-4504-8ed5-8a1825cf48ee;N/A;"Liverpool F.C. Strike";N/A;N/A;1;9;0;9;0;0
1399;0;af7b2d2e-9b62-4432-a9a4-00ce39a9f3d5;N/A;"Nike Air Max TW";N/A;N/A;1;8;0;8;0;0
1400;0;40be615f-088e-4b6b-9659-2a525a9ab69b;N/A;"Nike Therma";N/A;N/A;1;0;0;0;0;1
1401;0;40d017ad-4047-4139-9448-bcc2b4658162;N/A;"Nike Everyday Plus";N/A;N/A;1;3;0;3;0;0
1402;0;40e2d3cb-191f-41e5-91ab-c6d1f13596e1;N/A;"Liverpool F.C. 2022/23 Stadium (wersja domowa)";N/A;N/A;1;5;0;5;0;0
1403;0;40f0b38b-2da0-4c74-bc96-2acb3d25501a;N/A;"Nike Dri-FIT Challenger";N/A;N/A;1;9;0;9;0;0
1404;0;40f12008-a041-415e-896f-398f8060a2d0;N/A;Nike;N/A;N/A;1;4;0;4;0;0
1405;0;4107411a-ec98-49c3-97a5-054110caa306;N/A;"Jordan Dri-FIT Sport";N/A;N/A;1;5;0;5;0;0
1406;0;c203ab44-1dfc-4770-b7d3-1ce098c0c168;N/A;"Nike Sportswear Club";N/A;N/A;1;2;0;2;0;0
1407;0;41553121-8ce2-4e76-9d8b-adfbb1cdbf31;N/A;"Nike Club";N/A;N/A;1;8;0;8;0;0
1408;0;4168ca53-95ff-41e4-ac6d-f859d8007f63;N/A;"Paris Saint-Germain Strike";N/A;N/A;1;10;0;10;0;0
1409;0;41755584-43f4-43a2-8396-6cf47d03fa57;N/A;"Atlanta Hawks City Edition";N/A;N/A;1;4;0;4;0;0
1410;0;a4baece7-150e-4adc-a43d-ba67187c9adc;N/A;"Jordan Essentials";N/A;N/A;1;0;0;0;0;1
1411;0;4198db6f-850f-4630-9174-d5c8ca7daa5c;N/A;"Nike Winter Warrior";N/A;N/A;1;6;0;6;0;0
1412;0;41a96484-39e3-4607-a708-8314d5bbb7ee;N/A;LeBron;N/A;N/A;1;0;0;0;0;1
1413;0;41aac717-897a-4b87-b504-a24f7bf16961;N/A;"Jordan Peak";N/A;N/A;1;3;0;3;0;0
1414;0;41b8c9a4-1cc4-4f9d-91b2-52a567737ffc;N/A;"Nike Air x Marcus Rashford";N/A;N/A;1;10;0;10;0;0
1415;0;41b9e17d-2d25-4f26-b646-b00fe2af092f;N/A;"Nike Club Elite";N/A;N/A;1;5;0;5;0;0
1416;0;e9695f53-4030-4892-aaa1-001e909413df;N/A;"Nike Dri-FIT Standard Issue";N/A;N/A;1;8;0;8;0;0
1417;0;64bfa02c-1d22-4c48-b48b-bdbcceb4273c;N/A;"Nike Solo Swoosh";N/A;N/A;1;5;0;5;0;0
1418;0;41edeb35-b00b-40ab-97aa-d4542014d1a7;N/A;"Nike Yoga";N/A;N/A;1;1;0;1;0;0
1419;0;f105662d-d464-4fdd-aba2-cb09d0d30902;N/A;"Nike Sportswear Tech Fleece Reimagined";N/A;N/A;1;4;0;4;0;0
1420;0;4332aa3f-d7ef-43e5-b72b-406fc72b1a46;N/A;"Nike F.C. Dri-FIT";N/A;N/A;1;0;0;0;0;1
1421;0;4333d4d0-3ee0-4f1e-9ebe-3456de5e25f8;N/A;"Jordan Flight Heritage";N/A;N/A;1;1;0;1;0;0
1422;0;43347366-1fd6-371b-a939-c6b68881ac0c;N/A;"Liverpool FC Stadium 2021/22 (wersja domowa)";N/A;N/A;1;2;0;2;0;0
1423;0;4507502d-0c87-4f61-8b9a-afacc0ce5643;N/A;"Nike Downshifter 12";N/A;N/A;1;9;0;9;0;0
1424;0;de4f3b8d-9bac-43ce-8a6f-b0002588c9be;N/A;"Nike Therma";N/A;N/A;1;4;0;4;0;0
1425;0;43592794-d46c-4e56-87e6-0da14a23f657;N/A;"Nike Solo Swoosh";N/A;N/A;1;7;0;7;0;0
1426;0;435abcd7-93c3-4572-9a63-3752f9197abe;N/A;"Liverpool Academy";N/A;N/A;1;5;0;5;0;0
1427;0;43686fc6-49df-4674-9988-2a8a25aa9318;N/A;"Brooklyn Nets Essential";N/A;N/A;1;7;0;7;0;0
1428;0;436b51be-a2ea-4e63-adea-a89f871ebd7e;N/A;"Jordan Flight MVP";N/A;N/A;1;6;0;6;0;0
1429;0;4399a28d-48fb-4a89-ad4d-cec20ce364c6;N/A;"Jordan Jumpman Pro";N/A;N/A;1;4;0;4;0;0
1430;0;439fc071-3ea3-47ed-8044-ee90c2241006;N/A;"Nike Dri-FIT Academy";N/A;N/A;1;7;0;7;0;0
1431;0;43c62383-bc6b-4426-b4ab-498b4a037e3f;N/A;"Boston Celtics DNA";N/A;N/A;1;5;0;5;0;0
1432;0;43de40b9-29d4-4510-83f3-d5c8b714bb73;N/A;"Brooklyn Nets Starting 5";N/A;N/A;1;4;0;4;0;0
1433;0;43e24a1e-bd64-415b-8540-a17052a59f58;N/A;"Nike Sportswear Premium Essentials";N/A;N/A;1;8;0;8;0;0
1434;0;43eda581-f08c-4514-b1d8-a0b013fbef72;N/A;"Liverpool F.C. Strike (wersja trzecia)";N/A;N/A;1;1;0;1;0;0
1435;0;cfffdb41-4b3a-40bc-a1f4-0290721a47ba;N/A;"NikePremier 3";N/A;N/A;1;10;0;10;0;0
1436;0;4412ca8e-2cc9-437f-a5b0-be50eff4a329;N/A;"Inter Mediolan Revival (wersja trzecia)";N/A;N/A;1;4;0;4;0;0
1437;0;44173e78-1d63-35d5-ab3a-1ef97734ab53;N/A;"Nike Dri-FIT";N/A;N/A;1;9;0;9;0;0
1438;0;444a7d63-ad22-45a4-b5ad-f8fa9aad1e1d;N/A;"Inter Mediolan Travel (wersja trzecia)";N/A;N/A;1;1;0;1;0;0
1439;0;444f799d-da4d-414c-b7b4-5eb4bc3e487e;N/A;"Czapka Jordan Pro";N/A;N/A;1;1;0;1;0;0
1440;0;a19adfe7-100a-491e-8209-46ddd22cc074;N/A;"Nike Heritage";N/A;N/A;1;2;0;2;0;0
1441;0;603631d6-fe48-4475-b416-98b739ab7429;N/A;"Nike Academy Team";N/A;N/A;1;9;0;9;0;0
1442;0;71a07721-4c62-4a10-96df-ab2f6e257e3a;N/A;"Nike InfinityRN 4 By You";N/A;N/A;1;0;0;0;0;1
1443;0;d45ebb65-a061-4d50-ade0-ba2d3bdceff4;N/A;"Nike Dri-FIT Strike";N/A;N/A;1;7;0;7;0;0
1444;0;44b4bcc4-188c-44d0-95cb-ccdff93e3481;N/A;"Hertha BSC Stadium 2023/24 (wersja domowa)";N/A;N/A;1;7;0;7;0;0
1445;0;44b8a017-c87a-41e8-9aeb-7a880732b561;N/A;"Nike ACG „Wolf Tree”";N/A;N/A;1;7;0;7;0;0
1446;0;44de9624-8d85-4ddd-b36b-b1089eac835a;N/A;"Nike Phantom GX Academy";N/A;N/A;1;4;0;4;0;0
1447;0;e09e2eb9-fa60-4487-a019-603b61bad572;N/A;"Jordan Jumpman";N/A;N/A;1;6;0;6;0;0
1448;0;44e7c4f5-d717-4e58-b8c7-655553fdd18c;N/A;"Dallas Mavericks Club Fleece City Edition";N/A;N/A;1;0;0;0;0;1
1449;0;a1898cde-4506-33a8-8e21-5c447b98d458;N/A;"Nike Sportswear";N/A;N/A;1;10;0;10;0;0
1450;0;4526ff2c-db74-451e-8bd0-43cfa1bb81ad;N/A;"Nike Be True";N/A;N/A;1;9;0;9;0;0
1451;0;45453824-8561-4675-a46d-ee3fa2c2dd8e;N/A;"Liverpool F.C. Strike (wersja wyjazdowa)";N/A;N/A;1;7;0;7;0;0
1452;0;6e4b14d0-1b46-4b36-a924-fbeeb339ee25;N/A;"Premier League Flight";N/A;N/A;1;8;0;8;0;0
1453;0;456fa8a5-a90b-47f5-9443-2be05e97fc11;N/A;"Los Angeles Lakers Statement Edition";N/A;N/A;1;8;0;8;0;0
1454;0;8cb4ae40-60f0-453c-b769-920df758a32a;N/A;"Air Jordan 1 Low";N/A;N/A;1;2;0;2;0;0
1455;0;bea5e190-7398-3512-a630-b137b08d6328;N/A;"The Nike Polo";N/A;N/A;1;9;0;9;0;0
1456;0;45a5c2a5-a77d-4e89-89b8-902aea0a181d;N/A;"Nike Dri-FIT ADV";N/A;N/A;1;3;0;3;0;0
1457;0;45b1e964-ecbd-4ed8-aa70-10b593e2df58;N/A;"Nike SB Kearny";N/A;N/A;1;5;0;5;0;0
1458;0;45b84ec6-73a4-4930-a4ad-7cf060d7ab94;N/A;"Nike Alphafly 2";N/A;N/A;1;8;0;8;0;0
1459;0;45e69766-7575-40fc-b287-734d419e55f4;N/A;"Boston Celtics Icon Edition 2022/23";N/A;N/A;1;7;0;7;0;0
1460;0;460f57ad-bac2-4222-9826-4f5c5a13ccb8;N/A;"FC Barcelona Tech Fleece (wersja trzecia)";N/A;N/A;1;1;0;1;0;0
1461;0;4611c509-07ca-4713-8f71-f64269b749a7;N/A;"Liverpool F.C. Stadium 2023/24 (wersja wyjazdowa)";N/A;N/A;1;10;0;10;0;0
1462;0;461aa8e6-e0e1-48c9-85e0-a5733ef55e2a;N/A;"NikeCourt Air Zoom NXT";N/A;N/A;1;6;0;6;0;0
1463;0;6ba58a8d-a9dc-4ff8-bb38-a89d441dc2be;N/A;"Jordan Essentials";N/A;N/A;1;2;0;2;0;0
1464;0;46316850-5129-356c-9fa1-ff06b5a7b637;N/A;"Stephen Curry Warriors Icon Edition 2020";N/A;N/A;1;0;0;0;0;1
1465;0;463eff17-16a6-41d6-9325-2ed132e25c28;N/A;"Tottenham Hotspur Repel Academy AWF";N/A;N/A;1;6;0;6;0;0
1466;0;464190d2-1d98-4e7f-9386-90baf3084b8c;N/A;"Kaizer Chiefs FC Stadium 2022/23 (wersja wyjazdowa)";N/A;N/A;1;7;0;7;0;0
1467;0;46497b91-0c67-48bd-9462-7f82ab96dad2;N/A;"Inter Mediolan Academy Pro";N/A;N/A;1;5;0;5;0;0
1468;0;4673275f-c183-4a1a-89a2-1ed490560c9b;N/A;"Nike Miler";N/A;N/A;1;2;0;2;0;0
1469;0;467dcb3c-6fb2-47ac-ab1d-989c1e677e3f;N/A;"Nike Everyday Wool";N/A;N/A;1;2;0;2;0;0
1470;0;468a22c9-8bd2-44c0-9400-fc17f7547373;N/A;"Memphis Grizzlies Statement Edition";N/A;N/A;1;4;0;4;0;0
1471;0;6ea7bb07-3edd-448f-8fc2-e57200928350;N/A;"Liverpool F.C. Strike";N/A;N/A;1;3;0;3;0;0
